distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
1818318848037200,9.37678937563088E+015,1.23980762709563E+016,0.0,0.0,0.0,1.0,0.0
1192402578293970,0.48977704299921904,1.53055320104166E+016,1.0,0.0,0.0,1.0,0.0
2.76439278765785E+016,0.003199163869441192,1.30007236263553E+016,1.0,1.0,0.0,1.0,0.0
2739623489079620,5141774067425660,0.6172804939734674,1.0,1.0,1.0,1.0,0.0
2.67564660532579E+016,1.49011732124553E+016,2404669967220230,1.0,0.0,1.0,1.0,0.0
2.81810074249743E+016,0.188856421641479,0.7810271973346895,1.0,1.0,0.0,1.0,0.0
1.09912012713493E+016,5086759173292820,0.3146428906960262,1.0,1.0,0.0,0.0,0.0
3.76681934787164E+016,0.09452136697600867,0.537935608985979,1.0,1.0,0.0,1.0,0.0
702081977341558,0.7804616800549318,1.16059682623533E+016,1.0,1.0,0.0,1.0,0.0
8386406174854490,1.81576760220331E+016,6.20032630085527E+016,1.0,0.0,0.0,0.0,0.0
0.9323514181419006,0.0713024922531146,0.30339939192479437,0.0,0.0,0.0,0.0,0.0
1.93010126114276E+016,1.48734331254919E+016,1.59210384946893E+016,1.0,0.0,0.0,1.0,0.0
3655689878976500,0.3690114307559035,1.29631649258125E+016,1.0,0.0,0.0,0.0,0.0
1.83254259867361E+016,0.9784309558128454,1.4283655233535E+016,0.0,0.0,0.0,1.0,0.0
3.42795444121796E+016,0.07558616403302132,0.6836548066483253,1.0,0.0,0.0,1.0,0.0
4901563644740280,3.77267640815435E+016,0.5778464388653306,1.0,1.0,0.0,0.0,0.0
3.30032609348076E+016,1.50259804714272E+016,0.6169652368487685,1.0,1.0,0.0,0.0,0.0
392359718379168,0.8422490623950533,1077600857835670,1.0,0.0,0.0,0.0,0.0
5009789180333590,0.4309555638937691,0.9024322237161765,1.0,0.0,0.0,1.0,0.0
3672505735354340,0.1299947927884691,1.18074551132328E+016,1.0,1.0,0.0,0.0,0.0
2.1628432785886E+016,213139729985865,0.4927185942695768,1.0,0.0,0.0,1.0,0.0
2240957870729720,1393890911906080,0.49468521179835967,1.0,0.0,0.0,1.0,0.0
2.25973391170565E+016,0.7014426886554682,1.88202688951012E+016,1.0,0.0,0.0,1.0,0.0
3.83359666114294E+016,0.2070414979969801,2.13136615548886E+016,1.0,1.0,0.0,1.0,0.0
0.32536516006504523,0.7096053301595245,1.72048359461818E+016,0.0,0.0,0.0,1.0,0.0
7067664114885490,0.38351010678099495,0.46614444192678317,1.0,0.0,0.0,1.0,0.0
1.32518179774951E+016,0.0624691002603134,0.6825593475387115,1.0,0.0,0.0,1.0,0.0
8745706819441250,2.61922475103401E+016,0.9152430019780619,1.0,0.0,0.0,1.0,0.0
1.03403208652243E+016,0.9190571293648845,1.35795132175796E+016,1.0,0.0,0.0,1.0,0.0
3.22440538708767E+016,2.63507044368481E+016,2.05997258243146E+016,1.0,0.0,0.0,0.0,0.0
8442518960072390,0.24765451229626712,0.9624105164876233,1.0,1.0,0.0,1.0,0.0
2.25382240381831E+016,0.841076132180463,0.42030857504361246,1.0,0.0,1.0,0.0,0.0
8978287675462680,0.2520366422233941,2.43412222602141E+016,1.0,1.0,0.0,1.0,0.0
1.24400192239559E+016,8726477453407790,2738452128929750,1.0,1.0,0.0,1.0,0.0
1.46857034318017E+016,3392571849105930,1.08298904567784E+016,1.0,1.0,0.0,1.0,0.0
5574470492763780,0.7823675083394321,0.5669619809921126,1.0,0.0,1.0,0.0,0.0
3168643151033420,1.13257424105698E+016,0.29241017422754556,1.0,0.0,0.0,1.0,0.0
88875296715892,0.7043669599602077,1.98662055715435E+016,1.0,1.0,0.0,1.0,0.0
3.49661569037776E+016,2.15922620735651E+016,3.8315757740172E+016,1.0,0.0,0.0,1.0,0.0
585345873657127,7987840278522430,0.459242114665424,1.0,0.0,0.0,0.0,0.0
8195384343950430,0.4123818233519828,2254856082525870,1.0,1.0,0.0,1.0,0.0
1.72474148671123E+016,0.21671675396238518,1.6332511842666E+016,1.0,0.0,0.0,0.0,0.0
1457156212321700,1.65970030397299E+016,1424996629137960,0.0,0.0,1.0,1.0,0.0
956916158916521,0.8657619097808555,0.8916352874545801,1.0,0.0,0.0,1.0,0.0
3234605080287650,6155422663590880,0.3621827284291339,1.0,0.0,0.0,1.0,0.0
5.57697547974101E+016,0.16307786701332003,1.71644925480216E+016,1.0,1.0,0.0,1.0,0.0
3.34027328110976E+016,84291408526643,3.18062155761169E+016,1.0,0.0,0.0,0.0,0.0
4035160129195770,0.27860287992105237,0.9478428895846115,1.0,0.0,0.0,1.0,0.0
1.52365906029671E+016,0.48476851778475644,1.74487304822857E+016,0.0,0.0,1.0,1.0,0.0
9.99097600835097E+015,0.3505264487796648,0.46920405241934054,1.0,0.0,0.0,1.0,0.0
2.11442844253213E+016,5225097894093740,1.0685786620479E+016,1.0,0.0,0.0,1.0,0.0
1.2036924704375E+016,0.13430493473070398,1.22740460734616E+016,1.0,0.0,0.0,1.0,0.0
1.91762197933345E+016,0.25839532493596895,0.32524333180594317,1.0,0.0,1.0,1.0,0.0
2.59078589135515E+016,1016549721195340,3.10545356626679E+016,1.0,0.0,1.0,1.0,0.0
2.90565213709907E+016,0.20795437807021322,0.47586307179191273,1.0,0.0,0.0,1.0,0.0
1.69104799569907E+016,336219776452818,1.54390626906949E+016,1.0,0.0,0.0,0.0,0.0
1136325113166270,0.476903078495298,1.38480117514088E+016,1.0,0.0,0.0,0.0,0.0
9.84305481870442E+015,1.17234343868796E+016,1948777068764410,1.0,0.0,0.0,1.0,0.0
8167520581642600,3289483550056160,0.20941382624946914,1.0,1.0,0.0,0.0,0.0
508667936928505,0.39383758286324916,1.0429409916985E+016,1.0,1.0,1.0,1.0,0.0
1.33704967964704E+016,5.02713949036834E+016,1.70477255042275E+016,1.0,0.0,0.0,1.0,0.0
1.02254376891721E+016,0.48610180307523504,0.4829095783519226,1.0,0.0,0.0,1.0,0.0
7288792825950230,0.006608091720925676,3061352607279980,1.0,0.0,0.0,0.0,0.0
2.40532072977832E+016,0.04588275221792471,1763793504168430,1.0,1.0,0.0,0.0,0.0
0.8366689413704851,1.70139300915812E+016,0.49543444552559984,0.0,0.0,0.0,1.0,0.0
2230280235160340,0.16540499262778183,0.46032010457982847,1.0,0.0,1.0,1.0,0.0
0.47560402739515856,0.20820164831446375,1809656362043080,0.0,0.0,1.0,1.0,0.0
1.56844953506549E+016,0.044943266868205774,1.40093312318146E+016,1.0,0.0,0.0,1.0,0.0
1.21318531390327E+016,1.07491398871836E+016,0.4105818468994724,1.0,1.0,0.0,0.0,0.0
3.07896933582616E+016,0.07398937118454763,1354420631078710,1.0,0.0,1.0,1.0,0.0
3965569059941150,1169157775435030,1166138538077510,1.0,0.0,0.0,1.0,0.0
5.11129029121749E+016,0.03936883840871817,0.647981000692847,1.0,0.0,0.0,1.0,0.0
1760088094270050,0.607649857441104,0.8397631165130982,1.0,0.0,0.0,1.0,0.0
1251140362337050,1.24210644023122E+016,0.2622197589327515,1.0,0.0,1.0,1.0,0.0
1.31857756313242E+016,0.7009286893512955,0.21625515542035953,1.0,1.0,0.0,0.0,0.0
5542083231241930,0.6275177810154596,0.900720390588616,1.0,0.0,0.0,1.0,0.0
1.8633119274061E+016,6776478999623280,2542593961420600,1.0,1.0,0.0,1.0,0.0
2.58501522719934E+016,0.2646189327289919,0.4469765868871475,1.0,0.0,0.0,1.0,0.0
1.37280510769844E+016,2.56106571020443E+016,0.18818511760315884,1.0,0.0,0.0,1.0,0.0
2.32592967917579E+016,0.14576055863859064,0.7856980401977863,1.0,1.0,0.0,1.0,0.0
2690045969130720,2.9021933645665E+016,0.4018381216528302,1.0,0.0,0.0,1.0,0.0
1.09528347632579E+016,0.8046334119795143,2.46982950729123E+016,1.0,1.0,0.0,0.0,0.0
3.04537274438751E+016,0.09125220484002841,0.14639900600419595,1.0,0.0,0.0,1.0,0.0
5.28314975276036E+016,1.01288060066256E+016,3.36477897944448E+016,1.0,0.0,0.0,1.0,0.0
3275616640126910,0.8666985069978922,0.7156402741121066,1.0,0.0,0.0,1.0,0.0
2.1218110053825E+016,0.0257444903666885,2.01938451304904E+016,1.0,1.0,0.0,1.0,0.0
1162741592273160,2.18941854841944E+016,1.35457079882113E+016,1.0,0.0,0.0,1.0,0.0
1.60641080474273E+016,0.8600339931254525,0.06644284210647143,0.0,1.0,0.0,1.0,0.0
8319802056140170,2.94659370089935E+016,0.06998511546501054,1.0,1.0,0.0,1.0,0.0
2.78817997670569E+016,435705000617028,0.2035217106263169,1.0,0.0,0.0,1.0,0.0
8193334870491850,8644753511256060,3.1436001053123E+016,1.0,0.0,0.0,1.0,0.0
1.01389098029582E+016,1.71857195584387E+016,0.20412582811168817,1.0,0.0,0.0,0.0,0.0
3.52889502055643E+016,6175397961082260,0.18906648387576622,1.0,1.0,0.0,1.0,0.0
7600822460495480,1.23279070952336E+016,1.44956102731456E+016,1.0,0.0,0.0,0.0,0.0
4906417153588790,0.3790090459451267,1.3846427241296E+016,1.0,0.0,0.0,0.0,0.0
4437502017108530,0.417006773211944,2.00031743863429E+016,1.0,0.0,0.0,1.0,0.0
2.82436347689029E+016,2385967643242700,1.0326761746857E+016,1.0,0.0,0.0,1.0,0.0
3.67245932770806E+016,0.32599081347680514,0.4838540856139971,1.0,0.0,0.0,1.0,0.0
1327935467308300,2.09167635265478E+016,2324036923142260,1.0,0.0,0.0,1.0,0.0
6564853590644290,0.041256959198379864,0.5003992428568109,1.0,0.0,0.0,1.0,0.0
2.03909095442987E+016,3.4714401859184E+016,2.17416176360571E+016,1.0,0.0,0.0,1.0,0.0
2.24465178889622E+016,1533898548285080,0.29025191735593014,1.0,0.0,0.0,0.0,0.0
0.4534061086754227,0.0371350672016876,1217800092801830,0.0,1.0,0.0,0.0,0.0
4304047580893950,0.632199406966239,0.7353806837030095,1.0,0.0,0.0,0.0,0.0
5534137005970360,2160614997755070,3607436613121380,1.0,0.0,0.0,0.0,0.0
1.23912714584801E+016,1.65801725349532E+016,0.3805746885660966,1.0,0.0,0.0,1.0,0.0
1.1080794015511E+016,0.24559656300761584,1.27329961817724E+016,1.0,0.0,0.0,1.0,0.0
2.81044453152244E+016,0.8512688451244448,0.6731368762280389,1.0,0.0,1.0,0.0,0.0
6266875949122030,0.6305840623448757,1.5649729921186E+016,1.0,0.0,0.0,0.0,0.0
5.69549342809923E+016,263292937753333,0.3307893669659176,1.0,0.0,0.0,0.0,0.0
2.70116615648728E+016,1809928033536010,4256592098080430,1.0,0.0,0.0,0.0,0.0
1473729197382830,1320348270100160,1.12325128450749E+016,1.0,1.0,0.0,0.0,0.0
3246637106251430,0.10064430529257593,0.7646460550752956,1.0,0.0,1.0,1.0,0.0
2957891520145840,1258031800931950,0.7886575593680226,1.0,0.0,0.0,0.0,0.0
1.76624672995113E+016,0.4176305617715755,1.27895164974143E+016,1.0,0.0,0.0,1.0,0.0
2.10724807831502E+016,0.5696618798811343,0.19598517322746825,1.0,1.0,0.0,0.0,0.0
3080101147024140,1.90336432074165E+016,0.7266040728926934,1.0,0.0,1.0,0.0,0.0
6193254312924620,4342273145334000,0.29624667290450984,1.0,1.0,0.0,1.0,0.0
2.940307017964E+016,1.385829815098E+016,0.2223161549991105,1.0,1.0,0.0,0.0,0.0
2.22787179251436E+016,0.7409933653651504,2.9964967544813E+016,1.0,0.0,0.0,0.0,0.0
0.8053057089628268,0.1288077724058954,1271501169729630,0.0,0.0,0.0,0.0,0.0
2.15912155640223E+016,0.061048013338781085,0.9278283731499525,1.0,0.0,1.0,0.0,0.0
1.82282190347669E+016,1.32668207884569E+016,2.14737151020112E+016,0.0,0.0,0.0,1.0,0.0
7308987811853680,1.44527736679885E+016,2283660125205190,1.0,0.0,0.0,1.0,0.0
8602004067919070,1.20398013784559E+016,3914198062329360,1.0,1.0,0.0,0.0,0.0
1.52373801863518E+016,2.71207390607727E+016,0.955504070509539,1.0,0.0,0.0,1.0,0.0
6430639905330790,0.36390520193721126,1159076681912250,1.0,0.0,0.0,1.0,0.0
1.0732951525446E+016,1.56923896708166E+016,0.16918346754184818,1.0,1.0,0.0,1.0,0.0
1.94827200920744E+016,2315738610904490,1.13234227054083E+016,1.0,0.0,1.0,1.0,0.0
1.33636353688515E+016,0.4371065785067624,2133985057745620,1.0,0.0,0.0,1.0,0.0
5753565457657530,1.72891801015741E+016,1.38986888927407E+016,1.0,0.0,0.0,0.0,0.0
5.3502403287107E+016,2.74881769375209E+016,0.15766742715389206,1.0,1.0,0.0,0.0,0.0
7479093362563120,5.31962478758421E+016,0.9988681215569607,1.0,1.0,0.0,0.0,0.0
3402609896075790,0.5843366956120519,0.4135827669196766,1.0,0.0,0.0,1.0,0.0
8948874101265130,0.592979578551138,1.55464714976407E+016,1.0,0.0,0.0,0.0,0.0
717929358037694,0.7882999451905804,0.7544225825478235,1.0,1.0,0.0,1.0,0.0
5374719241008950,0.23946593543232264,1.46439397052202E+016,1.0,1.0,0.0,1.0,0.0
3.49516745026276E+016,2.40893316995153E+016,2078656443177020,1.0,1.0,0.0,1.0,0.0
2232716457759090,2.27645616750091E+016,0.9343223653757766,1.0,1.0,0.0,0.0,0.0
8633030470580770,3.03476017416274E+016,1.19751846574263E+016,1.0,1.0,0.0,0.0,0.0
2798045964634490,0.4862489028600004,2.35304659502545E+016,1.0,1.0,0.0,1.0,0.0
2.71398750220276E+016,0.10279689332112601,0.44064575479512735,1.0,0.0,0.0,0.0,0.0
3688139175836050,1.95347715544864E+016,0.5684582324912473,1.0,1.0,0.0,1.0,0.0
3923262361190820,0.4325725249706553,0.5453210396217248,1.0,0.0,0.0,0.0,0.0
8277743349724310,0.014195636800070653,1314611664802640,1.0,1.0,0.0,1.0,0.0
3738864984438300,0.3068196496172443,0.2789942601091568,1.0,0.0,0.0,0.0,0.0
1.6687103907136E+016,0.4960808295934101,0.32763293282462,0.0,0.0,0.0,1.0,0.0
3652520515877940,3640865289184280,0.7677634812591065,1.0,1.0,0.0,0.0,0.0
6498015604445630,0.22899467502479964,0.17175014975773956,1.0,0.0,0.0,0.0,0.0
904601823948317,1342226405792680,0.188888423027861,1.0,1.0,0.0,1.0,0.0
1.1196430256739E+016,0.9618577755122752,1.19647424015374E+016,0.0,0.0,0.0,1.0,0.0
2.30241294476023E+016,0.025059476032492645,0.30002614187758303,1.0,1.0,0.0,1.0,0.0
6244341385782770,1.87001600989648E+016,1.39194531787549E+016,1.0,0.0,0.0,1.0,0.0
6081399008055130,0.5877777329862293,0.6781417447334123,1.0,0.0,0.0,1.0,0.0
1.05769560748534E+016,1.26797821964552E+016,1.29836225837702E+016,1.0,1.0,0.0,1.0,0.0
6191613079176130,1681059690656780,0.8484405985739482,1.0,0.0,0.0,1.0,0.0
6190879526310060,1.6991272832801E+016,0.8464020003801832,1.0,0.0,0.0,0.0,0.0
2.32331325329916E+016,1.34443664456568E+016,0.2083737008298069,1.0,0.0,0.0,1.0,0.0
3865607982271500,0.6813890057077744,3.45606533606802E+016,1.0,1.0,0.0,1.0,0.0
9.80780488575204E+015,1.06825725196659E+016,0.2611209660020782,1.0,0.0,0.0,1.0,0.0
4970775363295040,0.04162513383151624,0.1635499826287478,1.0,0.0,0.0,1.0,0.0
2729664618222320,4297156511189180,2.52124079349021E+016,1.0,0.0,0.0,0.0,0.0
2.11413504604943E+016,1.26949384321303E+016,0.13242131365281423,1.0,0.0,0.0,1.0,0.0
1.3172229490914E+016,0.6508436618122261,1.18682789513662E+016,0.0,0.0,0.0,1.0,0.0
2.47640433736538E+016,0.17613076685009343,3325585604650350,1.0,0.0,0.0,1.0,0.0
466879202112346,0.927317069382309,0.15641813052112918,1.0,0.0,0.0,1.0,0.0
1.10056701884308E+016,0.05350706361555512,0.8021540794885227,1.0,0.0,0.0,0.0,0.0
565767611199685,0.018183196975024532,0.5155314604289701,1.0,1.0,0.0,1.0,0.0
5734250177097780,5882852274669650,0.5087979830466455,1.0,1.0,1.0,1.0,0.0
1.48317061226376E+016,3.12448025417602E+016,0.645913151525334,1.0,1.0,1.0,0.0,0.0
1.78099876814892E+016,3732033948279020,1967878529751860,1.0,0.0,1.0,0.0,0.0
7654018284629990,1.19682121650026E+016,3865976882857930,1.0,0.0,0.0,1.0,0.0
6111096783537020,0.955214412118998,1783102217864960,1.0,0.0,0.0,0.0,0.0
5.19231872300216E+016,0.4129246557663244,2.49268450564221E+016,1.0,0.0,0.0,0.0,0.0
4.87550362503118E+016,0.17961587374890234,0.12802443912209,1.0,1.0,0.0,1.0,0.0
1.62086002784461E+016,0.7101915008363935,1.63239332700101E+016,0.0,0.0,0.0,1.0,0.0
1.25922675962917E+016,2.97319857335148E+016,0.17127863605261015,0.0,0.0,1.0,1.0,0.0
9.30914102050914E+015,0.595222053473618,0.052925873917754114,1.0,0.0,1.0,1.0,0.0
4655429556780340,2591477633670590,3.24294388419162E+016,1.0,1.0,0.0,0.0,0.0
1.76508738545797E+016,0.7033809442509281,2074425150649760,0.0,0.0,0.0,1.0,0.0
7970684061084660,0.45394388286307064,0.5480855004330756,1.0,0.0,1.0,0.0,0.0
1.92562497946622E+016,1.0849306246802E+016,1015924522666740,1.0,0.0,0.0,0.0,0.0
5466383874918490,0.15884860876810902,0.806384612361203,1.0,1.0,0.0,1.0,0.0
2.33038160766968E+016,2.77168548557256E+016,0.7811248262405434,1.0,1.0,1.0,1.0,0.0
3.27887148735169E+016,0.040624790052584535,0.4672580945231137,1.0,1.0,0.0,0.0,0.0
602039685086494,1.17649372152123E+016,1417515728502600,1.0,0.0,1.0,0.0,0.0
1154351646154910,0.409373378374106,1.5787513824746E+016,1.0,0.0,0.0,1.0,0.0
8175497382203200,7913083286671620,3.70515351825039E+016,1.0,1.0,0.0,0.0,0.0
0.8477594588149366,3314031390030420,0.4754972118138527,0.0,1.0,0.0,0.0,0.0
9.04613578863919E+015,9.13955394848356E+015,0.7461315426635221,1.0,1.0,0.0,0.0,0.0
1.70753239173639E+016,5661386105538050,1.94719763911033E+016,1.0,1.0,0.0,0.0,0.0
3895525947308320,6362583215077050,0.2126532933681843,1.0,0.0,0.0,1.0,0.0
2.39750862631429E+016,2.46932532598474E+016,1.18699219866419E+016,1.0,0.0,1.0,1.0,0.0
521600304239017,0.35272185019624536,0.49835119112713533,1.0,0.0,1.0,0.0,0.0
1.31749708080858E+016,3.97688239447509E+016,1.58438397175064E+016,1.0,0.0,0.0,1.0,0.0
1.41693932642137E+016,0.62748941786836,0.3243685003485506,1.0,0.0,0.0,1.0,0.0
2545122598489600,0.3504614372744198,0.19307504328510047,1.0,1.0,0.0,0.0,0.0
4.98882795594507E+016,0.5200370482981048,1.18211837557543E+016,1.0,1.0,0.0,1.0,0.0
1408966417245650,0.1709601897786228,1.02550092993469E+016,1.0,0.0,0.0,1.0,0.0
5317065126702180,1.64358244381798E+016,0.35771781431048044,1.0,0.0,0.0,0.0,0.0
6964719839204560,0.17124161324548004,0.32462100984523934,1.0,0.0,0.0,1.0,0.0
752820434965152,1.52254313333395E+016,0.0746078763001023,1.0,0.0,0.0,1.0,0.0
4.17746724679732E+016,0.31819792859449936,3.01247694550426E+016,1.0,1.0,0.0,1.0,0.0
9.22971330453306E+015,350267477781679,0.10151175268747771,1.0,0.0,0.0,1.0,0.0
0.24912220515973754,0.3107286509069018,0.48786800797455687,0.0,0.0,0.0,1.0,0.0
1.43608802547337E+016,1.51205880104428E+016,0.21723079603396547,1.0,0.0,0.0,1.0,0.0
1.33843792885744E+016,2694129499517560,0.30178694821746316,1.0,0.0,0.0,1.0,0.0
7387695846265400,1.59882688974595E+016,0.8472181435100413,1.0,0.0,0.0,1.0,0.0
1.75068364824236E+016,0.580885030656226,0.2472854935406011,0.0,0.0,0.0,0.0,0.0
1.86995939337338E+016,2514884917231310,1394792458401420,0.0,0.0,0.0,1.0,0.0
1.75352782190367E+016,3749889667472610,1143069032451070,0.0,0.0,0.0,1.0,0.0
6702776398826490,1.50530224315075E+016,0.6999374888458985,1.0,1.0,0.0,1.0,0.0
2.4554492119315E+016,0.858171409954705,0.913537604751219,1.0,0.0,0.0,0.0,0.0
4070386466114250,1210691165429490,0.36573208229271903,1.0,0.0,0.0,0.0,0.0
2733860735541880,1.97602419041194E+016,0.520279834284415,1.0,0.0,0.0,0.0,0.0
4470397867610020,0.8892421676708772,1.80973055459718E+016,1.0,1.0,0.0,0.0,0.0
7420485013089120,1.15895493235255E+016,1.4931018112682E+016,1.0,1.0,0.0,1.0,0.0
6.97653060156658E+016,0.0440354961476152,0.3915140047567116,1.0,0.0,0.0,1.0,0.0
4834574507021710,2172231927144400,0.21692291736259975,1.0,1.0,0.0,1.0,0.0
2.89006264877134E+016,0.02861512123695343,0.3047194878498207,1.0,0.0,1.0,0.0,0.0
837441897806147,0.2515410997026503,1.93317773036759E+016,1.0,0.0,0.0,1.0,0.0
2834163102032670,986867175449891,0.24475694113373608,1.0,0.0,0.0,0.0,0.0
5303524756454940,0.07829796867389317,0.21039312513024486,1.0,0.0,0.0,0.0,0.0
3.5037521027313E+016,0.1615864776417842,2.8898019051508E+016,1.0,1.0,0.0,1.0,0.0
3752089216896480,0.01628399756075246,1.1214086852417E+016,1.0,0.0,0.0,0.0,0.0
0.8226709078808288,0.6442415284177565,0.9807216655165305,0.0,0.0,0.0,1.0,0.0
3390884896793050,1.40975924861504E+016,1.28755538490881E+016,1.0,0.0,0.0,1.0,0.0
1307585575947070,2.24786475778391E+016,4.75520907244365E+016,0.0,1.0,0.0,0.0,0.0
1.96294441840844E+016,0.6430037048291208,0.5596600724590379,1.0,0.0,0.0,1.0,0.0
3.18964923899963E+016,0.15802580982158412,0.11387193611735343,1.0,0.0,0.0,1.0,0.0
1.42437767053257E+016,0.037334044127507494,0.5000002610266105,1.0,0.0,0.0,1.0,0.0
9.72946283162041E+015,0.15226478411073124,0.3524503431363273,1.0,1.0,0.0,0.0,0.0
3.25247373080693E+016,2164226739210650,0.45778106145211767,1.0,1.0,0.0,1.0,0.0
2.93754508921433E+016,7140061628552870,3.45680192689991E+016,1.0,0.0,0.0,1.0,0.0
729248327718886,2202201688414320,0.8837030119257746,1.0,0.0,0.0,1.0,0.0
4528278970308110,1.19866588261465E+016,1.26188290632989E+016,1.0,0.0,0.0,1.0,0.0
6723445291854570,4018906100855290,0.8202088099078075,1.0,1.0,0.0,1.0,0.0
3.76136267352384E+016,0.09330869701201118,2.33652821254266E+016,1.0,0.0,0.0,0.0,0.0
4553073036425540,0.2758334759906019,0.5568531142858465,1.0,1.0,0.0,0.0,0.0
3449693507126810,0.19537732795132132,0.8164703183203501,1.0,0.0,0.0,1.0,0.0
2.75066652102016E+016,0.42240473123235117,1749291940278900,1.0,0.0,0.0,1.0,0.0
1.1987121743011E+016,0.4275339148103565,0.2146754281625971,1.0,0.0,0.0,0.0,0.0
1.17906248508114E+016,1.10111208530532E+016,0.1330772498702915,1.0,0.0,0.0,1.0,0.0
275220609609673,0.727363925365926,1.38592920405731E+016,1.0,0.0,0.0,1.0,0.0
2.56311439166724E+016,1.17823797359827E+016,0.6444214077559218,1.0,0.0,0.0,1.0,0.0
4741568031069740,8218394010396290,0.7210979104027091,1.0,0.0,0.0,1.0,0.0
2608174259872360,1792250153623200,0.5474832453084976,1.0,1.0,0.0,0.0,0.0
2001333326068110,0.9421960493561016,1923442898340980,1.0,1.0,0.0,0.0,0.0
1247217063646730,0.2547188591516578,0.6817381038531837,1.0,0.0,0.0,0.0,0.0
483633068401275,3.15807282764192E+016,2170196995715600,1.0,1.0,0.0,1.0,0.0
3030730117294390,0.10636017014294846,0.5806946947494755,1.0,0.0,0.0,0.0,0.0
3.09074138606103E+016,0.8327862655311475,2818713521474510,1.0,0.0,0.0,1.0,0.0
1.97384023868601E+016,3.05346861356125E+016,0.42213227968681144,1.0,1.0,1.0,0.0,0.0
1.17357245019463E+016,0.1278929796376131,2159943859984290,0.0,0.0,0.0,1.0,0.0
2.895528120548E+016,2.56603778779896E+016,0.8614681935976859,1.0,0.0,0.0,0.0,0.0
4403263397293990,0.17372608789805208,0.6411688222233883,1.0,0.0,0.0,0.0,0.0
1.45878169445951E+016,2.45422524311944E+016,0.2783918954725589,0.0,0.0,0.0,1.0,0.0
1.00229861784144E+016,1.26210364966422E+016,0.20878786631388727,1.0,0.0,0.0,1.0,0.0
4626451068793960,0.32500907536120827,0.291571646353067,1.0,0.0,0.0,1.0,0.0
2576711762727290,0.24044745598166511,0.1594242179686579,1.0,1.0,0.0,0.0,0.0
2.57332685643247E+016,2.24323250386813E+016,4201542807880830,1.0,0.0,0.0,0.0,0.0
924130662011352,0.3077265944352549,3350169546945910,1.0,0.0,0.0,1.0,0.0
7367121653853850,3.34273131258339E+016,0.5877956210036052,1.0,0.0,0.0,1.0,0.0
3.35373730295512E+016,0.02832382179824273,0.7660965684423648,1.0,0.0,0.0,0.0,0.0
2.96202361373629E+016,0.4389930898559504,0.3546583735213674,1.0,0.0,0.0,1.0,0.0
6780106945388530,1012435826200920,0.7701205033839584,1.0,0.0,0.0,1.0,0.0
1.11566020951296E+016,835157750341453,2.120484586958E+016,1.0,1.0,0.0,1.0,0.0
1880232776941560,0.6927374330341293,6333029385204450,1.0,0.0,0.0,0.0,0.0
4371307609524670,0.008779413903243785,0.43149122215472774,1.0,1.0,0.0,1.0,0.0
6.00387505668569E+016,1.29388326101236E+016,1.60590315973141E+016,1.0,0.0,0.0,1.0,0.0
6663681002408370,0.44669921049513733,1.40552165871349E+016,1.0,0.0,0.0,1.0,0.0
5425581818640640,0.05857593768252155,1.96706631853534E+016,1.0,0.0,0.0,1.0,0.0
4061359715049150,3.10856412183891E+016,0.5579729642673832,1.0,0.0,0.0,0.0,0.0
7101048806063540,1820919388068600,1.34363570187533E+016,1.0,0.0,0.0,1.0,0.0
4.1477727277745E+016,3.48937467795265E+016,0.841907123994403,1.0,0.0,0.0,1.0,0.0
1.1185902732728E+016,0.27691663511794185,3.5279657766831E+016,1.0,1.0,0.0,1.0,0.0
5741232950653720,0.007099659222793343,7111913066985940,1.0,1.0,0.0,0.0,0.0
4666246405946670,3108844878583600,0.8792974268343323,1.0,0.0,1.0,1.0,0.0
7471023586193520,0.05524969304564288,1.15445125084265E+016,1.0,0.0,0.0,1.0,0.0
2209334583704820,0.6205368432780263,2961612637671370,1.0,0.0,0.0,0.0,0.0
4974667804987730,0.5001781187680068,0.504898358005456,1.0,0.0,0.0,1.0,0.0
1668680899762970,2850449969586750,0.3576404922645194,1.0,1.0,0.0,1.0,0.0
8912132670447140,0.18543185217966562,6677103482680320,1.0,0.0,0.0,0.0,0.0
6348743300143230,0.2114897339540599,1.40994260817306E+016,1.0,0.0,0.0,0.0,0.0
9.60770855244791E+015,1.16921949246832E+016,3.67488597611238E+016,1.0,1.0,0.0,1.0,0.0
8553590534610320,4.94218305279091E+016,1.09155841767995E+016,1.0,1.0,0.0,1.0,0.0
9.87334590946859E+015,2429032000019120,0.8233309460992063,1.0,0.0,0.0,1.0,0.0
1.4668286519438E+016,1.33330949604261E+016,0.5716952231624843,1.0,1.0,0.0,1.0,0.0
4202329848428840,0.6316622766263302,0.3549002868131645,1.0,0.0,0.0,1.0,0.0
2.46153883777085E+016,0.4909780511085223,1.16658660722242E+016,1.0,1.0,0.0,1.0,0.0
3.0799312816831E+016,1.13400982846888E+016,0.636839411901224,1.0,0.0,0.0,0.0,0.0
4.67410205201192E+016,1.59713937668581E+016,1.07432559470772E+016,1.0,0.0,0.0,1.0,0.0
6.01324489016448E+016,4913221640188410,0.0820130511011554,1.0,0.0,0.0,0.0,0.0
5630854175498930,1.62676911107813E+016,1.64528109051629E+016,1.0,0.0,0.0,1.0,0.0
